#MicroRNA_ID	TCGA.BT.A0S7.01A	TCGA.BT.A0YX.01A	TCGA.BT.A2LA.01A	TCGA.BT.A2LB.01A	TCGA.BT.A20J.01A	TCGA.BT.A20N.01A	TCGA.BT.A20O.01A	TCGA.BT.A20P.01A	TCGA.BT.A20Q.01A	TCGA.BT.A20R.01A	TCGA.BT.A20T.01A	TCGA.BT.A20U.01A	TCGA.BT.A20V.01A	TCGA.BT.A20W.01A	TCGA.BT.A20X.01A	TCGA.C4.A0F0.01A	TCGA.C4.A0F6.01A	TCGA.CF.A1HR.01A	TCGA.CF.A1HS.01A	TCGA.CF.A27C.01A	TCGA.CU.A0YN.01A	TCGA.CU.A0YO.01A	TCGA.CU.A0YR.01A	TCGA.DK.A1A3.01A	TCGA.DK.A1A5.01A	TCGA.DK.A1A6.01A	TCGA.DK.A1A7.01A	TCGA.DK.A1AA.01A	TCGA.DK.A1AB.01A	TCGA.DK.A1AC.01A	TCGA.DK.A1AD.01A	TCGA.DK.A1AE.01A	TCGA.DK.A1AF.01A	TCGA.DK.A1AG.01A	TCGA.DK.A2HX.01A	TCGA.DK.A2I1.01A	TCGA.DK.A2I2.01A	TCGA.DK.A2I6.01A	TCGA.E5.A2PC.01A	TCGA.FD.A3B3.01A	TCGA.FD.A3B4.01A	TCGA.FT.A3EE.01A	TCGA.G2.A2EC.01A	TCGA.G2.A2EF.01A	TCGA.G2.A2EJ.01A	TCGA.G2.A2EK.01A	TCGA.G2.A2EL.01A	TCGA.G2.A2EO.01A	TCGA.G2.A2ES.01A	TCGA.GD.A2C5.01A	TCGA.H4.A2HO.01A	TCGA.H4.A2HQ.01A	TCGA.HQ.A2OE.01A
hsa-miR-1909	0.283366	0	0.198411	0	0	0.429451	0.187785	0.163539	0.26153	0.429061	0	0.353702	0.374956	0.204762	0.178077	0	0.140107	0	0	0	0.196271	0.083363	0	0	0	0	0	0	0	0.521298	0	0	0.085386	0	0	0.219348	0	0	0.259629	0	0.174443	0.294249	0	0	0	0	0	0	0	0	0.199805	0.179203	0.262457
hsa-miR-190b	0.283366	0	0.198411	0	0	0	0	0	0	0	0.283035	0	0	0	0.178077	0.786522	0.140107	0	0	0	0.196271	0.166726	0	0	0	0	0	0.273425	0	0.260649	0.145067	0	0.170772	0	0	0	0	1.441057	0.259629	0	0	0	0.132559	0	0	0	0.479182	0	0	0.070067	0.39961	0.179203	0
hsa-miR-191	596.05994	621.683861	1640.260529	844.306251	437.099022	1370.376589	346.462868	1307.986074	1033.829609	688.643534	472.952147	314.441161	299.964417	712.573461	443.055602	658.711788	1517.07501	889.124263	376.202305	2159.198976	541.316183	429.319504	1195.787446	448.325805	528.638896	492.727014	1551.202565	775.161263	130.993114	1314.452619	747.963012	475.546038	451.007689	1271.312345	274.46517	660.787178	587.686392	1078.322708	339.075725	165.512283	63.322826	469.916101	795.62151	604.982256	339.534418	298.017246	2886.355185	913.476661	289.543733	441.353328	565.448688	595.849412	681.602072
hsa-miR-1910	0.141683	1.522802	0.396821	4.261931	0	14.171867	0	1.798931	0.26153	0	0.849106	1.414808	0.374956	4.709537	1.958847	2.556195	11.34864	0.534222	2.319373	2.656386	0.785085	1.000356	1.207866	0	3.600963	9.400847	3.360006	1.640553	0.11941	1.303245	1.160532	0	0.256157	0.116752	0.139181	0.987068	2.985345	3.911442	4.413696	0	0.523329	1.471246	1.060475	16.313507	3.967848	0.260961	0	5.236375	7.35964	1.191142	0	6.809708	0.524915
hsa-miR-1911	0.283366	5.329807	0	0.17758	84.991477	0	0	0	0	19.908449	0.283035	0	4.499466	2.45715	0.890385	0	14.150774	0.356148	1.855498	0	0	15.755609	0	0	0.351313	0.408732	0.373334	0.136713	0.238821	0	15.522118	0	0.512315	7.472127	0	0	0	0.205865	40.761783	0.646532	0	0.294249	0	0	2.550759	0.086987	0	12.820092	4.260844	1.891815	0	10.572967	0.787372
hsa-miR-1912	0.141683	0	0	0	0	0	0	0	0	0	0	0	0	0.204762	0	0	0	0	0	0	0	0	0	0.193578	0	0	0	0	0	0	0	0.254575	0.170772	0	0	0	0	0	0.259629	0	0	0	0	0	0	0.086987	0	0	0	0	0	0.179203	0
hsa-miR-1913	0	0	0.198411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083363	0	0	0	0	0	0	0	0	0	0	0	0.116752	0	0	0	0.205865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1914	0.283366	0	0.396821	0	0	1.717802	0	0	0	0	0	0	0	0	0.178077	0.589891	0.84064	0	0	0	0	0	0	0	0	0.613099	1.493336	0.136713	0	0.521298	0.290133	0	0.085386	0.233504	0	0	0	0.411731	0	0.129306	0	0	0	0.2765	0.283418	0	0.239591	0.361129	0	0.070067	0	0.358406	0
hsa-miR-1915	0	0	0	0	0	3.006154	0	0	0.26153	0.257437	0	0	0	0.409525	0	0	1.68128	0	0	0	0.196271	0	0.402622	0.193578	0.614799	0	0.746668	0	0	0.260649	0.4352	0	0.085386	0	0	0.658045	0	0.617596	0	0	0	0.294249	0.397678	0.553	0	0	0.239591	0	0	0.070067	0	0	0.262457
hsa-miR-192	330.971243	193.776537	671.2231	142.06436	755.209978	376.628101	193.23051	227.810028	219.816288	287.471133	93.401681	83.119992	137.608676	753.116434	121.804675	194.46745	144.309869	124.65191	262.553027	260.54718	439.843933	173.978603	1440.179022	351.149832	100.036501	204.979343	1227.52203	209.033787	201.325789	1189.341126	125.337479	134.670157	179.907838	275.768184	85.596389	422.903794	175.282371	840.754093	197.837445	108.617436	168.686426	262.470358	254.911723	152.351564	229.001511	79.940995	190.235413	146.799076	336.800369	101.527381	1721.521517	484.922859	1251.659715
hsa-miR-193a	328.704317	105.263679	209.918427	152.186446	766.542174	345.707664	292.944213	60.673022	143.05712	257.865897	255.863998	228.491553	319.837059	184.491002	371.468644	136.461487	130.018989	71.585811	476.863094	62.646433	137.389894	66.523682	171.919609	366.248887	291.502325	136.107918	665.2811	102.671271	313.213253	272.117496	141.004664	123.978009	303.802604	166.254824	145.861815	226.257917	268.467768	311.886007	185.115614	185.42548	291.494331	400.76752	39.105023	130.784555	114.500755	95.859604	39.292957	184.898221	281.990419	152.746508	296.710707	202.319996	314.948974
hsa-miR-193b	90.677053	138.76532	81.348351	96.692555	67.183739	220.737564	71.92156	57.565779	71.136265	45.823757	55.757973	76.753354	71.99146	84.157383	202.117407	366.912297	177.234936	34.368312	173.489102	13.946026	495.388704	35.012464	513.745718	29.617378	157.38842	154.296514	30.613384	77.242701	53.854051	111.818396	36.266632	32.331021	60.538518	39.111914	37.578903	95.416572	350.777981	151.516898	311.555031	33.748989	111.817993	194.498774	89.079916	119.17155	225.883916	31.22831	8.864874	147.160205	111.362974	41.689987	61.539999	75.982	120.992898
hsa-miR-194-1	82.459445	45.684056	185.712333	44.128742	181.31515	101.779772	52.767515	87.493442	84.474314	57.065165	34.530318	17.685105	33.371041	225.853025	18.876163	34.803578	27.460907	55.559137	66.334069	98.064911	73.601729	50.434621	149.775397	96.208085	38.205336	42.099446	366.987273	66.579107	74.392625	266.38322	35.541299	38.44082	57.123087	91.300051	25.957279	149.047266	43.287496	139.576708	51.146951	18.490825	32.969736	76.504813	87.754322	25.991011	42.512657	22.44263	32.823994	48.210767	69.335556	33.562192	857.36407	111.284958	303.92576
hsa-miR-194-2	84.301323	50.442812	197.220148	50.965589	161.079084	103.927024	51.640807	94.852704	93.627878	66.332891	36.794601	20.868424	42.369974	242.643549	19.232317	33.427165	31.383894	62.504029	67.261818	97.400815	84.200378	54.102594	172.724853	107.435588	37.678366	46.186771	415.894021	73.414744	80.840782	292.708763	42.939692	39.713695	61.221604	97.13765	28.462539	158.369574	55.86859	172.103433	45.435109	27.154359	34.539723	81.507051	95.442767	29.862013	54.699618	22.964551	41.209686	50.196978	76.695196	35.10367	883.53855	128.846835	307.862622
hsa-miR-195	63.473937	11.992065	16.07126	54.073247	60.708198	17.178021	58.401058	19.624697	28.899107	67.705888	18.680336	96.206969	22.122376	43.000123	30.451169	36.573252	15.271627	53.600321	26.904727	4.42731	10.206106	91.282497	18.520614	34.263242	29.773814	16.553666	23.893373	18.319508	19.463881	11.207905	29.303438	32.585596	36.203571	14.944254	51.984149	36.302167	33.265267	61.55374	11.683314	39.56778	19.712064	10.592974	55.409829	43.963519	6.518607	92.206153	6.468962	15.347997	20.723197	33.982595	95.307076	21.862745	18.634481
hsa-miR-196a-1	63.332254	11.040314	262.298829	252.874561	199.932331	31.779338	165.813936	33.361985	12.161163	139.444952	5.660708	76.753354	62.992528	103.609819	336.031319	93.006172	136.884215	2.493038	126.173893	1.328193	19.038314	4.084788	20.936346	5.226596	16.950873	3.065494	349.440578	17.635944	136.247168	2.34584	5.512528	2.800325	17.247928	10.390927	23.660791	1.974136	8.956034	254.037843	2.336663	27.930198	55.124003	14.712464	29.163068	133.273056	299.289103	4.349347	1.437547	13.722915	101.485563	4.694503	2.397662	203.036807	98.684012
hsa-miR-196a-2	4.675536	1.713152	6.745961	6.925638	3.237771	2.576703	6.948036	1.308313	1.046122	7.551481	0	4.598127	2.249733	5.73335	9.616159	4.325868	10.367893	0.178074	3.247122	0	0.981356	0.416815	1.207866	0.387155	0.614799	0	26.133377	0.410138	3.343489	0	0.145067	0	1.110015	0.233504	2.018126	0.219348	1.066194	10.293268	0	0.905145	1.046658	0	0	6.636003	3.967848	0.434935	0.718774	0.361129	1.162048	0	0.199805	9.139344	2.624575
hsa-miR-196b	509.491691	261.54122	3263.457745	304.195312	115.750297	452.211391	133.327174	245.308716	113.504187	332.780016	1065.628266	421.966598	1076.872256	335.810482	311.100537	394.440551	1457.809889	748.44568	129.88489	1297.201763	381.943906	415.731334	227.884072	89.23929	977.880955	306.549366	499.89416	468.651289	369.574921	189.231133	120.840417	274.940964	251.461121	178.513782	320.39494	313.010225	190.422332	302.622066	868.200019	71.118559	228.694835	668.240116	887.617733	572.078742	132.072654	263.309458	968.42763	503.594862	287.025962	179.091778	138.065386	1127.723413	592.628987
hsa-miR-197	523.518298	335.397111	1078.956908	340.776884	672.646829	673.378406	246.936949	213.091505	123.442341	468.964102	208.880122	202.6713	368.581277	527.263409	341.551706	413.906959	1030.904869	159.732518	482.893464	248.814809	1287.539581	180.314192	695.730878	105.112656	347.009848	482.508702	952.001574	197.823342	130.276652	756.403232	218.760322	159.109354	230.285448	250.316252	145.2355	298.31388	651.231583	486.253959	183.038581	114.048308	75.184953	207.151493	172.990015	588.668749	362.207835	113.952887	809.099482	311.112925	312.010003	507.777039	218.187267	513.595312	456.413555
hsa-miR-1972-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1972-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1976	5.242267	11.040314	4.960265	4.617092	14.569967	14.601317	18.402906	12.592514	9.153563	6.092672	2.830354	5.659233	8.249021	8.395262	3.917694	11.011302	8.546507	8.903708	13.452364	18.816067	8.243394	4.251514	10.468173	5.420174	3.600963	9.400847	7.093345	13.261136	6.925798	11.989851	5.512528	3.309475	5.635461	10.274175	4.036253	1.754788	12.794334	7.617018	4.932955	6.206711	5.233291	5.002238	9.279158	10.507004	20.406075	4.001399	4.791824	10.83388	5.035543	4.133965	3.796299	8.422533	9.448469
hsa-miR-198	0	0	0.396821	0.08879	0	0	0	0	0	0	0	0	0	0	0.356154	0.589891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085386	0	0	0	0	0	0	0	0	0	0	0.553	0	0	0	0.180565	0	0	0	0	0
hsa-miR-199a-1	1554.119678	386.791673	4580.705798	1015.227435	468.667285	800.066307	679.029664	244.65456	664.810237	1954.889515	888.731144	1502.526494	643.048718	298.748471	1329.166806	695.87493	896.822787	555.947517	570.565765	43.609001	623.946391	791.198333	440.065885	543.953157	1564.398739	310.636691	310.613847	167.746538	1413.221062	517.127503	757.682469	405.537922	1756.727033	66.898886	1357.015929	816.963268	704.967784	728.969207	386.068609	880.577069	625.727209	387.820551	897.957366	667.471282	416.624036	634.569705	150.463274	1391.973034	1096.586367	719.450068	452.159145	191.20942	205.241748
hsa-miR-199a-2	2401.383392	617.496156	7492.77835	1786.992072	838.582569	1341.603405	1175.532548	429.453792	1057.367344	3363.240629	1544.807192	2544.532862	1181.859802	489.177586	2333.343068	1206.524039	1485.410903	913.342349	984.341913	77.477921	1071.052361	1343.728367	756.526805	880.003933	2590.848777	569.977454	507.734173	264.539161	2360.50308	851.800745	1240.754004	697.280834	3005.237905	111.147888	2351.604219	1378.275928	1266.85227	1290.364019	716.576571	1543.143427	1125.855425	693.251304	1601.980331	1175.401997	751.340353	1133.787736	281.280069	2464.888297	1946.431117	1260.859366	756.862059	343.711029	370.58996
hsa-miR-199b	2791.011354	704.866913	8780.463221	2455.582468	1112.174179	1790.808642	1475.049228	567.644369	1293.00622	4334.721433	2009.268277	3268.561048	1539.942324	660.359026	3205.92042	1570.29025	1886.816509	1244.56028	1334.56724	97.179449	1381.553522	1895.841586	1008.5682	1126.815419	3272.22119	746.141157	651.467744	320.864812	2931.642611	1053.021729	1543.943045	877.01076	4033.026537	138.93486	3089.33375	1864.900444	1734.911642	1737.503561	966.339854	2071.360362	1509.804571	927.179482	2271.802972	1684.162212	1111.280847	1632.309871	369.928813	3333.043226	2744.371037	1668.440301	961.462574	449.619902	513.629286
hsa-miR-19a	22.52758	11.801714	102.975108	19.977801	31.568263	10.736263	12.957148	18.807002	4.184486	9.954224	8.491062	8.842552	20.622554	21.704824	8.369619	59.972267	30.823467	4.27378	37.109968	12.175102	29.636963	11.420732	41.47007	3.29082	5.006216	16.553666	18.666698	8.47619	8.000491	25.022299	11.460256	11.455874	12.466324	13.076222	10.160222	13.709278	20.470934	46.319704	30.376616	13.18926	9.245481	14.712464	10.074514	62.489026	22.389999	7.480877	98.711574	12.820092	17.430726	5.114906	5.594545	24.192382	30.445068
hsa-miR-19b-1	8.075925	3.235954	65.277091	7.103218	1.618885	4.723956	5.445758	5.887409	2.746069	3.947365	2.264283	4.598127	9.373888	6.5524	3.027309	18.876517	5.46416	1.958816	11.596865	7.083696	11.187463	3.417883	4.831464	2.516509	2.107881	6.53972	2.986672	4.101382	3.70172	12.771798	3.33653	9.673849	3.159274	6.771615	4.662568	3.070878	8.742795	7.617018	8.567763	4.525726	3.837747	3.825241	3.048866	31.521013	15.304556	4.349347	28.750944	5.055811	7.165965	3.01289	7.792402	9.49775	9.186012
hsa-miR-19b-2	174.269961	54.249816	575.192364	143.218633	125.463608	120.246144	70.607067	131.485472	51.390721	70.966754	60.85261	71.447823	140.233365	116.714619	76.573115	232.417114	127.356962	65.175141	218.484939	155.619938	130.127857	80.528668	142.528201	25.552248	52.433531	92.577908	67.573445	72.867893	48.480587	194.965409	71.227665	99.538812	80.006476	89.899027	113.850157	89.38449	177.201521	199.895256	149.286786	57.799993	39.075243	78.270309	75.823976	437.146685	149.644552	111.60424	732.909481	107.797107	93.351224	49.607582	75.526362	224.541147	174.009308
hsa-miR-200a	239.869142	1126.111978	198.807433	643.817923	59.898755	942.643878	8.825883	1617.402135	610.934978	1306.320315	678.152809	805.025965	1755.166793	3874.106289	261.238974	12.387714	2039.112458	741.500788	621.128097	4089.063305	854.565142	1106.477239	2453.578686	779.343563	675.224428	3399.632468	3624.699326	1964.562143	393.456984	10214.57142	1215.222295	3613.691653	925.83801	1772.061601	753.804951	1930.266279	189.782616	726.704689	801.734946	23.533778	131.878944	1064.005398	706.674154	58.065025	2469.135103	794.277721	8285.542875	1951.723508	1333.256896	1512.821037	1661.97957	1394.556427	1180.271281
hsa-miR-200b	214.224538	936.713497	88.292722	966.304021	41.281574	1036.69354	9.389238	1131.854416	456.762816	1255.862695	592.393084	715.185633	1562.814611	4236.126369	269.074363	11.994453	2481.709425	1024.460622	417.951019	4152.373835	572.719588	1391.495372	2719.309229	634.547491	594.773651	2886.673195	2116.056832	1588.191956	378.530694	7105.029534	1050.571787	1773.623793	827.729749	1214.220625	908.087223	2558.809236	240.533473	1047.648771	958.810608	19.008051	101.700296	1469.186657	1160.159856	72.16653	1774.478292	1588.381468	9395.808496	1968.696587	1175.21831	1143.076393	1944.703914	1719.809565	1893.368251
hsa-miR-200c	5238.016638	18288.08899	108.332194	14225.70351	25768.60625	36881.21012	144.969829	30325.71764	20913.80024	9652.765764	17388.5626	6027.437379	32275.04637	29897.37099	8351.633714	117.38834	42494.49276	20391.62781	11475.32999	78868.76037	11991.38997	12153.24322	23648.81051	12208.74793	11392.04085	32440.48446	19418.21877	42528.19051	8979.655587	23170.38778	18953.08679	14432.87316	6611.506314	24976.51826	5866.971381	14583.05207	8894.62075	12424.79739	17001.55804	2772.460049	2447.784835	11184.41515	16102.52038	2713.848647	19629.79412	9246.624407	19696.55295	16163.06579	9025.436465	11092.47946	19569.31991	25239.64347	42440.94904
hsa-miR-202	1.841878	0.19035	0	0.887902	2.428328	0	0.37557	0	0.130765	0.600686	0	0.353702	0.749911	1.6381	0	0.19663	0.280213	0.712297	1.391624	0	0.392543	0.583541	0	0.967888	0.966112	0	3.73334	0.273425	0.477641	0	0.290133	0	0.256157	0	0.765496	1.645113	0	0.411731	0	0.129306	0.697772	0.294249	1.855832	0	0	3.13153	0	0.180565	0	0.560538	0.39961	0	0
hsa-miR-203	132633.1837	295508.8385	2187.080176	9311.608496	434.670694	25195.43219	77.742887	587.923223	5478.276959	14304.1345	59633.57672	14044.80274	4391.104105	23254.05681	63142.72445	5031.968168	97924.33371	72302.20324	75466.83181	47745.21541	204997.6948	38131.90829	97099.1485	15569.44927	2088.558389	115859.5154	99443.84441	18291.34498	14301.05681	1759.641013	40770.07695	909.596356	20076.1607	11786.22945	2323.14168	16384.88983	30061.77957	20060.75498	13021.96177	9117.528591	7328.701289	9703.458518	6299.752856	1295.403047	119125.5657	10419.46928	2324.993004	406.089941	45765.34059	31021.6247	315.6922	12429.32912	40709.77951
hsa-miR-204	17.568679	0	234.124522	2.308546	4.047213	0.858901	3.94348	4.742635	2.353773	7.89473	0.849106	0.707404	0.749911	3.071437	0.890385	3.735977	0	1.958816	0	0	0.981356	3.751335	0	5.807329	0.966112	0	1.86667	1.640553	2.388206	281.500858	2.901331	1.0183	11.52708	0.233504	4.523386	1.096742	1.279433	5.146634	5.971471	3.620581	0.697772	1.176997	0.662797	0.8295	0	8.872668	30.667674	0.902823	0.193675	2.102016	1.198831	0.537608	0.524915
hsa-miR-205	2209.544752	8450.217894	44.642388	11124.26094	1239.256673	9247.787364	34.36461	13534.6631	10817.28899	268.935681	9276.202073	4654.719553	27982.18061	3871.649139	26345.24716	14726.04275	13321.48218	8008.172891	16859.05866	11129.3713	11495.21618	4479.42801	2861.434808	165.508879	9165.679769	3209.776227	7831.426281	6798.31466	3957.257795	34.145012	8750.848095	7270.66105	432.308203	13806.85603	248.786254	7055.342599	41229.95341	8616.494261	14415.65128	1587.236934	8488.398665	6193.947351	11835.43334	52522.85619	20514.90763	4384.054633	581.487842	8621.421253	9779.993245	8346.195337	2033.017808	9724.620802	14489.49002
hsa-miR-2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-206	0.425049	0	1.984106	0.17758	0	0.429451	0	0	0	0.514874	0.566071	0	0.374956	0.409525	0	0	0.84064	0	0.463875	0	0	0.083363	1.207866	0	0	0	0	0.136713	0	0	0	0	0.085386	0.350256	0.069591	0	0	0	0	0	0	0.588499	0	0.2765	0	0	0.479182	0	0	0.140134	0.199805	0.716811	1.574745
hsa-miR-208a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2765	0	0	0	0	0	0	0	0	0
hsa-miR-208b	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-20a	597.760135	227.278178	1227.368046	163.640385	195.885117	244.786793	185.531335	286.029963	94.281704	88.12921	129.630211	97.621778	222.723579	270.286485	102.216204	1156.973182	404.908273	56.093359	430.475634	304.377547	453.779194	146.218721	697.341366	39.489838	73.073195	189.651874	134.773556	175.402452	74.273215	499.142726	201.932605	286.905988	99.815977	188.904709	102.298124	104.958229	223.6876	277.300628	294.938763	82.368222	89.140397	207.445743	101.938177	713.923302	254.509105	144.485302	778.431809	113.214047	153.777742	68.105324	108.494218	396.93427	213.115473
hsa-miR-20b	25.361238	3.235954	189.878956	7.103218	31.568263	54.110765	1.877848	24.203793	2.353773	1.630433	3.962496	0.353702	118.485945	13.719087	1.602693	4.522499	18.634187	1.246519	3.710997	10.625543	6.08441	3.584609	9.260307	2.129354	8.168037	8.379016	37.706729	1.777266	1.432924	15.117639	4.206929	1.0183	2.817731	2.218288	5.428064	1.425765	0.426478	43.437589	10.904426	2.456823	1.046658	1.471246	6.495411	6.083003	1.700506	4.784282	9.104466	52.724883	1.355723	0.700672	2.197857	40.858245	216.002505
hsa-miR-21	138178.3688	206495.3591	33945.87319	258161.9305	179430.7676	216778.4598	401468.2139	203062.7938	284608.7407	268684.2506	290767.074	340264.5975	279754.6891	125975.8212	221565.5534	227105.1446	133511.7078	138386.4131	267965.9794	141006.2744	300124.2986	139247.2387	197270.7057	141797.167	346108.8172	250640.4838	139652.6576	180111.9322	243506.288	216769.2146	131739.265	236848.4026	247586.3148	265486.3041	317267.2622	179118.84	228873.1433	198448.2282	366907.7151	218173.378	282162.1518	265806.5564	198995.2528	320121.6048	336713.5619	111058.571	109413.3945	342480.4385	348263.5898	162084.0846	87223.75684	420841.0025	158052.1561
hsa-miR-210	367.667113	1318.365714	836.697551	135.405093	37.234361	270.983274	11.45487	601.006354	49.690773	106.750474	105.006132	132.638285	100.863035	65.933521	690.226493	578.09333	680.217877	11.930968	202.249328	988.396907	1239.060575	34.512286	325.721227	16.647677	263.39725	372.968395	80.266799	387.580631	89.080094	1233.390798	14.796786	159.618504	16.223298	440.038225	13.083025	114.170863	582.35542	54.554318	1213.766474	60.127509	247.360241	302.48826	49.312096	1367.846078	1705.32437	6.437033	4275.984145	344.697953	440.029005	30.619369	64.337271	1156.933474	323.347614
hsa-miR-211	0	0	0	0	0	0	0.187785	0	0	0	0	0	0	0.409525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50915	0	0	0.069591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.524915
hsa-miR-2110	1.416829	2.474553	2.579338	1.598224	5.666098	1.717802	1.690063	1.144774	0.653826	2.145307	1.981248	0.353702	5.249377	4.300012	1.246539	0.786522	0.980747	1.780742	1.391624	1.770924	2.158984	1.583897	4.02622	0.967888	1.05394	1.839296	1.86667	2.460829	1.552334	10.165309	0.870399	1.0183	2.049259	2.802048	0.487134	1.535439	1.705911	2.058654	0.519258	0.905145	0.697772	0.882748	1.193035	4.424002	2.834177	1.043843	0.958365	1.263953	1.162048	1.821747	2.397662	3.225651	8.398639
